window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size,positional_encoding
7,1.231471061706543,0.4714638888835907,1.0787975788116455,0.4879475831985473,2.0576298236846924,0.9766801595687866,0.3763991296291351,0.8416124582290649,0.3838106095790863,1.621646285057068,0.907443106174469,0.0487346909940242,0.9184304475784302,0.7845821976661682,0.9711242914199828,0.5499638319015503,0.5477201636178152,3.640697947183571e-05,15106.0,53.09417430843626,2959471,sinusoidal
7,1.227463960647583,0.485733300447464,1.0733859539031982,0.5230846405029297,1.9818203449249268,0.967511773109436,0.3817507326602936,0.819136381149292,0.4175095558166504,1.5841007232666016,0.9086580872535706,0.0470028035342693,0.9200427532196044,0.8035886883735657,0.9721629619598388,0.562700595174517,0.5598955012730189,3.725013869816742e-05,15106.0,52.1440777693476,2209961,rope
15,1.0496623516082764,0.3568609654903412,0.9891804456710817,0.4530316889286041,1.6403898000717163,0.8292966485023499,0.2832537889480591,0.762813150882721,0.3606660664081573,1.288666605949402,0.9310731887817384,0.0353583917021751,0.9428852796554564,0.8346026539802551,0.9791910648345948,0.5435797486986432,0.5411277694702149,1.7109844151672752e-05,31770.0,46.29511244807925,2335718,learnable
15,1.0244688987731934,0.3443422615528106,0.9607701301574708,0.4372917115688324,1.7508728504180908,0.8102596402168274,0.2735030949115753,0.7417909502983093,0.3448115885257721,1.3834599256515503,0.9321169853210448,0.0401092208921909,0.9433733820915222,0.8124629259109497,0.9770904183387756,0.5599850416183472,0.5571101335797991,1.762622101411228e-05,31770.0,53.09417430843626,2959471,sinusoidal
15,1.0173066854476929,0.3514920771121979,0.9444801807403564,0.4505554139614105,1.608791470527649,0.8017846941947937,0.2781563699245453,0.7228947877883911,0.3612743318080902,1.269076585769653,0.934196949005127,0.0362749956548213,0.9462811946868896,0.8365772366523743,0.9798482060432434,0.5456433721951076,0.5429069006783621,1.7174799250711602e-05,31770.0,52.1440777693476,2209961,rope
30,0.8535782098770142,0.228117361664772,0.9043738842010498,0.4079862833023071,1.313483476638794,0.6687421798706055,0.1757117509841919,0.7106660604476929,0.3209123313426971,0.9982576370239258,0.9513052105903624,0.029170436784625,0.9594991207122804,0.862558126449585,0.9865738153457642,0.5208664451326642,0.5179483686174665,8.498391991069738e-06,61290.0,46.29511244807925,2335718,learnable
30,0.8447319865226746,0.2244228720664978,0.8641754388809204,0.392653077840805,1.3232088088989258,0.6591240167617798,0.1695999801158905,0.6614761352539062,0.3064028918743133,1.029934048652649,0.9505866169929504,0.0331318601965904,0.9601644277572632,0.8486162424087524,0.9854597449302672,0.5167257360049656,0.5137603389195032,8.430832697095213e-06,61290.0,53.09417430843626,2959471,sinusoidal
30,0.8286309242248535,0.2319727689027786,0.8368967771530151,0.3986782431602478,1.3478779792785645,0.6436032652854919,0.1755808293819427,0.6595268249511719,0.3152691125869751,1.0203531980514526,0.9532445073127748,0.0302239805459976,0.9624279737472534,0.8643019199371338,0.986518144607544,0.5407382590430123,0.5373775612967355,8.822618029744041e-06,61290.0,52.1440777693476,2209961,rope
60,0.759483814239502,0.1867079436779022,0.7368661165237427,0.3947917222976684,1.299500823020935,0.5791477560997009,0.1336415261030197,0.5601791143417358,0.3076592683792114,0.9641247391700744,0.9590052962303162,0.028416646644473,0.9653828740119934,0.871235191822052,0.98916494846344,0.4962354728153774,0.4928871470860073,4.369039204220615e-06,113580.0,46.29511244807925,2335718,learnable
60,0.7577714323997498,0.1928236037492752,0.7327282428741455,0.3896391987800598,1.3733807802200315,0.5779888033866882,0.1371201276779174,0.5566434860229492,0.3039306998252868,1.0166670083999634,0.9583114981651306,0.0308371465653181,0.9654388427734376,0.8727683424949646,0.9880237579345704,0.4951064246041434,0.4916231155395508,4.359098649446587e-06,113580.0,53.09417430843626,2959471,sinusoidal
60,0.7528943419456482,0.1946836858987808,0.7183049917221069,0.3925304412841797,1.3146241903305054,0.5701661109924316,0.1392718702554702,0.5498093366622925,0.3077733516693115,0.9821099042892456,0.9596514701843262,0.0286764968186616,0.966623306274414,0.8749741911888123,0.9885056018829346,0.5108582292284284,0.5071639208112445,4.497783317735768e-06,113580.0,52.1440777693476,2209961,rope
90,0.7602400183677673,0.1913232058286667,0.7471262216567993,0.389206975698471,1.3439531326293943,0.5776457190513611,0.139294758439064,0.5623091459274292,0.3059638142585754,1.011268138885498,0.9586464762687684,0.028596868738532,0.966530442237854,0.8692768812179565,0.988103985786438,0.4684127484049116,0.4645247628348214,2.9859931688972502e-06,156870.0,46.29511244807925,2335718,learnable
90,0.7456002831459045,0.1840402781963348,0.7269160151481628,0.3932383358478546,1.329607009887695,0.5676583647727966,0.1322769373655319,0.5510352849960327,0.3076861798763275,0.982874870300293,0.9588913321495056,0.0320232100784778,0.9654428958892822,0.8605232834815979,0.9887362122535706,0.4780211363519941,0.4739961678641183,3.047243809217786e-06,156870.0,53.09417430843626,2959471,sinusoidal
90,0.7478824853897095,0.1946691125631332,0.708936870098114,0.3949914574623108,1.3293662071228027,0.5636321902275085,0.138776496052742,0.5372069478034973,0.3098173439502716,0.9874515533447266,0.9599848985671996,0.0284768138080835,0.966981053352356,0.8743762969970703,0.988676369190216,0.4914196899959019,0.4870398646763392,3.132655638400598e-06,156870.0,52.1440777693476,2209961,rope
120,2.066960573196411,0.9647269248962402,2.325984239578247,0.741400957107544,4.3252363204956055,1.64213764667511,0.7836611866950989,1.8107843399047847,0.5934957265853882,3.5171995162963867,0.7728816270828247,0.1017384603619575,0.7997004985809326,0.4900460243225097,0.90908020734787,0.4319912450654166,0.4276782357352121,2.2598412066615223e-06,191160.0,46.29511244807925,2335718,learnable
120,2.183185338973999,1.080232858657837,2.012864589691162,0.7583049535751343,5.197066307067871,1.6994211673736572,0.8433158993721008,1.6075191497802734,0.6084158420562744,4.118663787841797,0.7195490598678589,0.1816740185022354,0.7887465357780457,0.0831722617149353,0.9142820835113524,0.4452508091926574,0.4407900118146624,2.329204902660899e-06,191160.0,53.09417430843626,2959471,sinusoidal
120,0.95667564868927,0.4556646049022674,0.8708335161209106,0.4050725996494293,2.554258108139038,0.7366973757743835,0.3614150285720825,0.6446142196655273,0.3180312216281891,2.0297155380249023,0.9189831018447876,0.111479103565216,0.9562675952911376,0.5025116205215454,0.9885138273239136,0.4738710522651672,0.4694161246163504,2.4789236883509483e-06,191160.0,52.1440777693476,2209961,rope
150,3.0753867626190186,1.561055064201355,3.231962203979492,0.8390554785728455,6.45226001739502,2.476753234863281,1.2734618186950684,2.5949058532714844,0.6897962689399719,5.23444414138794,0.5003766417503357,0.2497079521417617,0.5420322418212891,-0.1482619047164917,0.8198632001876831,0.4280026469911848,0.4229108570643834,1.942376432907578e-06,220350.0,46.29511244807925,2335718,learnable
150,3.222041606903076,1.5625592470169067,3.330744504928589,1.0807143449783323,6.40689754486084,2.495950698852539,1.1992772817611694,2.5323047637939453,0.8996851444244385,4.824585914611816,0.4242298603057861,0.3185784816741943,0.5307096242904663,-0.4263782501220703,0.7445322871208191,0.4252890348434448,0.4203977988106864,1.930061424295189e-06,220350.0,53.09417430843626,2959471,sinusoidal
150,1.3326034545898438,0.9653831124305725,0.8921384811401367,0.41694191098213196,4.461026668548584,1.0181797742843628,0.718929648399353,0.6977486610412598,0.3280825912952423,3.5359559059143066,0.8330529928207397,0.2501516044139862,0.9265413284301758,0.06191754341125488,0.9883794188499451,0.4796361838068281,0.4744428035191128,2.176701537584879e-06,220350.0,52.1440777693476,2209961,rope
