window_len,RMSE_Mean,RMSE_Std,RMSE_Median,RMSE_Min,RMSE_Max,MAE_Mean,MAE_Std,MAE_Median,MAE_Min,MAE_Max,NSE_Mean,NSE_Std,NSE_Median,NSE_Min,NSE_Max,extra__infer_time_total_Mean,extra__infer_time_gpu_total_Mean,extra__infer_time_per_time_step_Mean,extra__n_total_time_steps_Mean,extra__train_time_total_best_Mean,extra__model_size,positional_encoding
7,1.280874729156494,0.3764217495918274,1.0920507907867432,0.9015666842460632,2.033499240875244,1.0054962635040283,0.2828389108181,0.8976695537567139,0.7352941036224365,1.558588981628418,0.9435611963272096,0.0200118385255336,0.947118043899536,0.8991757035255432,0.9685652256011964,0.2606001218159993,0.2583757659912109,3.6179386618908695e-05,7203.0,30.15139292081197,1162332,rope
15,1.0085442066192627,0.2172049731016159,0.9421557188034058,0.7263787388801575,1.5295945405960083,0.796638548374176,0.1696448922157287,0.7411734461784363,0.5790051817893982,1.2043488025665283,0.964199423789978,0.0117621459066867,0.9689691066741944,0.9384728074073792,0.9789365530014038,0.2500545978546142,0.2481261881510416,1.6327430483487712e-05,15315.0,24.204639593760174,816203,learnable
15,0.949929654598236,0.1655865758657455,0.928411304950714,0.733002245426178,1.2680293321609497,0.7536089420318604,0.1359156966209411,0.7183936834335327,0.5783220529556274,1.051460027694702,0.9675765633583068,0.0121215702965855,0.9715756773948668,0.9316295981407166,0.9834598898887634,0.2475563208262125,0.2456045216878255,1.616430433080069e-05,15315.0,30.303321472803752,921495,sinusoidal
15,0.9652131199836732,0.2144829183816909,0.8959057331085205,0.7244271636009216,1.4590238332748413,0.7637392282485962,0.1662131547927856,0.710334837436676,0.5819205045700073,1.1368392705917358,0.9669385552406312,0.0116196144372224,0.9698961973190308,0.9403585195541382,0.9832672476768494,0.2581258138020833,0.2556361999511718,1.6854444257400153e-05,15315.0,30.15139292081197,1162332,rope
30,0.8032874464988708,0.1109282597899437,0.768242359161377,0.6450534462928772,1.080240249633789,0.6369994282722473,0.0953167900443077,0.6145713329315186,0.5114426612854004,0.8997118473052979,0.9757798910140992,0.0107110245153307,0.9756547808647156,0.947406530380249,0.9890681505203248,0.2592344284057617,0.2565108978271484,8.589609953802575e-06,30180.0,24.204639593760174,816203,learnable
30,0.7697153687477112,0.1034798026084899,0.7296199798583984,0.6357101798057556,0.9924302101135254,0.6089288592338562,0.0868716984987258,0.5936169028282166,0.5157297253608704,0.8286793828010559,0.9771910905838012,0.0116154858842492,0.976615071296692,0.9455764889717102,0.991308331489563,0.2659554640452067,0.263581679280599,8.812308285129448e-06,30180.0,30.303321472803752,921495,sinusoidal
30,0.7715784311294556,0.1300801038742065,0.7479199171066284,0.6141731142997742,1.119747519493103,0.6113560795783997,0.1044180393218994,0.5898348093032837,0.4884999394416809,0.8991407155990601,0.9776268601417542,0.0100230583921074,0.977189600467682,0.9544084668159484,0.99140602350235,0.2625815709431966,0.2595998657226562,8.700515935824938e-06,30180.0,30.15139292081197,1162332,rope
60,0.7544282674789429,0.1139207407832145,0.7235405445098877,0.6201335787773132,1.0414420366287231,0.5979272127151489,0.0952688455581665,0.5811692476272583,0.4898396730422973,0.8635773062705994,0.9779366850852966,0.011006910353899,0.976991891860962,0.95036780834198,0.9912629723548888,0.2446053028106689,0.2421492757161458,4.177003121766888e-06,58560.0,24.204639593760174,816203,learnable
60,0.7203616499900818,0.1169643625617027,0.6577511429786682,0.6039076447486877,0.9464003443717957,0.569398820400238,0.0933158546686172,0.534186840057373,0.4773059487342834,0.782581627368927,0.9794561266899108,0.011785527691245,0.9791439175605774,0.9477040767669678,0.9930016398429872,0.2596704006195068,0.2571219533284505,4.434262305660977e-06,58560.0,30.303321472803752,921495,sinusoidal
60,0.7250179052352905,0.1120143979787826,0.6895688772201538,0.5683073997497559,0.975358247756958,0.5697436928749084,0.0880068391561508,0.551730215549469,0.4441506564617157,0.7761974930763245,0.9796444177627563,0.0104214437305927,0.9783474206924438,0.953981637954712,0.9914212822914124,0.2793389002482096,0.2765228993733724,4.770131493309591e-06,58560.0,30.15139292081197,1162332,rope
90,0.7441904544830322,0.1119566261768341,0.7236605882644653,0.6169558167457581,1.0176076889038086,0.5829839706420898,0.0920130684971809,0.5720779895782471,0.4823375344276428,0.8391308188438416,0.978607714176178,0.0107342582195997,0.9769824147224426,0.950789213180542,0.991580605506897,0.2610922177632649,0.2583441080729166,3.066622242932405e-06,85140.0,24.204639593760174,816203,learnable
90,0.7288742661476135,0.1383384317159652,0.6924627423286438,0.5953593254089355,1.0713285207748413,0.5741173028945923,0.1164713948965072,0.5542988777160645,0.4528572261333465,0.8903443813323975,0.979137659072876,0.0118774874135851,0.9796445965766908,0.946513056755066,0.992525577545166,0.2627179622650146,0.2599151509602865,3.085717198320585e-06,85140.0,30.303321472803752,921495,sinusoidal
90,0.7197110652923584,0.1103677600622177,0.6751987934112549,0.5575742125511169,0.9486933350563048,0.5611136555671692,0.0852769911289215,0.5470003485679626,0.4270556271076202,0.7406581044197083,0.9798020124435424,0.0106740621849894,0.9789596796035768,0.9531046152114868,0.9915196895599364,0.2717688719431559,0.2682837544759114,3.192023396090626e-06,85140.0,30.15139292081197,1162332,rope
120,2.817246913909912,1.0102795362472534,2.869483709335327,1.2640479803085327,5.093907356262207,2.2977819442749023,0.8700153231620789,2.3013031482696533,0.9912866353988647,4.265833377838135,0.7386228442192078,0.0955227836966514,0.7540087699890137,0.502080500125885,0.8812726736068726,0.2430806159973144,0.239996283976237,2.211432096045437e-06,109920.0,24.204639593760174,816203,learnable
120,3.283997774124145,1.013927936553955,2.9978981018066406,2.1461098194122314,6.37883996963501,2.611119508743286,0.6737381219863892,2.524566173553467,1.7623012065887451,4.416909694671631,0.6201308965682983,0.1652393192052841,0.6967041492462158,0.2191988825798034,0.7951769828796387,0.2565311749776204,0.2528361267089843,2.3337988989958194e-06,109920.0,30.303321472803752,921495,sinusoidal
120,1.0132064819335938,0.5156069397926331,0.8534216284751892,0.6383329629898071,2.418975353240967,0.8027945756912231,0.4317048788070678,0.6808450818061829,0.4724715054035187,2.067685842514038,0.956416130065918,0.0453353747725486,0.9672431349754332,0.8220075368881226,0.9915032386779784,0.2674922943115234,0.2639245920817057,2.433517961349376e-06,109920.0,30.15139292081197,1162332,rope
150,4.154269218444824,1.6535173654556274,3.9368162155151367,1.734331130981445,7.868160247802734,3.4733407497406006,1.4398196935653689,3.230995416641236,1.408219814300537,6.758645534515381,0.4324373304843902,0.2498988956212997,0.4760602116584778,-0.1879643201828003,0.7764948010444641,0.2582255363464355,0.253849331665039,1.943006293050681e-06,132900.0,24.204639593760174,816203,learnable
150,4.784509181976318,1.3873175382614136,4.232093334197998,2.9292068481445312,8.380241394042969,3.784266471862793,1.083481788635254,3.350447654724121,2.472308874130249,6.607197284698486,0.1990907043218612,0.3267761468887329,0.2446573376655578,-0.5628859996795654,0.5552752017974854,0.2853469212849935,0.2811578470865885,2.1470799193754214e-06,132900.0,30.303321472803752,921495,sinusoidal
150,2.115971803665161,1.67724609375,1.8781495094299316,0.6370639204978943,7.596611499786377,1.7197023630142212,1.4307953119277954,1.501928448677063,0.4721144437789917,6.487738609313965,0.794306218624115,0.27663666009902954,0.8840622305870056,-0.10738050937652588,0.9915369749069214,0.32424770991007484,0.3174058400472005,2.439787132506207e-06,132900.0,30.151392920811972,1162332,rope
